"V1","V2","V3","V4","V5","V6","V7","V8","V9","lon","lat","address"
47759,"FLAMINGO VALLEY","FLAMINGO VALLEY SIGLAP ROAD Singapore",15,"Non-landed Properties","2",2700,"800 to 900","19-Feb","103.9227057","1.3178452","460-480 siglap rd, singapore 455934"
47760,"WATERBANK AT DAKOTA","WATERBANK AT DAKOTA DAKOTA CRESCENT Singapore",14,"Non-landed Properties","3",4400,"1200 to 1300","19-Feb","103.8880277","1.3067967","72 dakota cres, singapore 399942"
47761,"THE POIZ RESIDENCES","THE POIZ RESIDENCES MEYAPPA CHETTIAR ROAD Singapore",13,"Non-landed Properties","3",3800,"900 to 1000","19-Feb","103.8673334","1.3310579","2 meyappa chettiar rd, singapore 358472"
47762,"BARTLEY RIDGE","BARTLEY RIDGE MOUNT VERNON ROAD Singapore",13,"Non-landed Properties","1",1900,"400 to 500","19-Feb","103.8812962","1.3412889","44 mount vernon rd, singapore 368059"
47763,"OKIO","OKIO BALESTIER ROAD Singapore",12,"Non-landed Properties","1",2000,"400 to 500","19-Feb","103.8532328","1.3220688","262 balestier rd, singapore 329714"
47764,"MILLAGE","MILLAGE CHANGI ROAD Singapore",14,"Non-landed Properties","1",3500,"800 to 900","19-Feb","103.899011","1.316914","55 changi rd, #02-07, singapore 419709"
47765,"THE CALLISTA","THE CALLISTA MAR THOMA ROAD Singapore",12,"Non-landed Properties","3",3000,"1100 to 1200","19-Feb","103.8628863","1.3276149","22 mar thoma rd, singapore 328702"
47766,"THE TRUMPS","THE TRUMPS JALAN KEMBANGAN Singapore",14,"Non-landed Properties","3",3700,"1300 to 1400","19-Feb","103.9134471","1.3200572","1 jln kembangan, singapore 419154"
47767,"KATONG REGENCY","KATONG REGENCY TANJONG KATONG ROAD Singapore",15,"Non-landed Properties","1",2500,"500 to 600","19-Feb","103.8946407","1.3147403","13 tanjong katong rd, 17, singapore 436952"
47768,"MANDARIN GARDENS","MANDARIN GARDENS SIGLAP ROAD Singapore",15,"Non-landed Properties","3",3000,"1500 to 1600","19-Feb","103.9241261","1.3072883","5 siglap rd, #01-43, singapore 448908"
47769,"HAWAII TOWER","HAWAII TOWER MEYER ROAD Singapore",15,"Non-landed Properties","3",5200,"2200 to 2300","19-Feb","103.889937","1.2968608","73 meyer rd, singapore"
47770,"PARADISE PALMS","PARADISE PALMS DUNMAN ROAD Singapore",15,"Non-landed Properties","3",3300,"1100 to 1200","19-Feb","103.8953434","1.3098446","505 dunman rd, singapore 439198"
47771,"ONAN SUITES","ONAN SUITES ONAN ROAD Singapore",15,"Non-landed Properties","1",2000,"400 to 500","19-Feb","103.9001257","1.3117738","215 onan rd, singapore 424597"
47772,"NEWTON GEMS","NEWTON GEMS NEWTON ROAD Singapore",11,"Non-landed Properties","2",3525,"900 to 1000","19-Feb","103.8419294","1.3178748","50 newton rd, singapore 307991"
47773,"D'LOTUS","D'LOTUS LORONG AMPAS Singapore",12,"Non-landed Properties","2",2200,"800 to 900","19-Feb","103.853492","1.326145","10 lor ampas, singapore 328784"
47774,"PARK INFINIA AT WEE NAM","PARK INFINIA AT WEE NAM LINCOLN ROAD Singapore",11,"Non-landed Properties","1",3000,"500 to 600","19-Feb","103.8431335","1.3140333","4 lincoln rd, singapore 308343"
47775,"EAST VIEW","EAST VIEW BROOKE ROAD Singapore",15,"Non-landed Properties","2",2600,"800 to 900","19-Feb","103.903509","1.303832","10 brooke rd, singapore 429986"
47776,"ASTORIA PARK","ASTORIA PARK LORONG MYDIN Singapore",14,"Non-landed Properties","3",3000,"1100 to 1200","19-Feb","103.9117094","1.3211298","28 lor mydin, singapore 416883"
47777,"THE ESTA","THE ESTA AMBER GARDENS Singapore",15,"Non-landed Properties","2",3600,"1000 to 1100","19-Feb","103.900035","1.3019743","31 33 35 37, 39 amber gardens, singapore 439968"
47778,"MEDGE","MEDGE MINBU ROAD Singapore",11,"Non-landed Properties","2",3250,"900 to 1000","19-Feb","103.8501535","1.3233593","2 minbu rd, singapore 308186"
47779,"SUITES 28","SUITES 28 LORONG 30 GEYLANG Singapore",14,"Non-landed Properties","1",1700,"400 to 500","19-Feb","103.8860985","1.3126439","28 lor 30 geylang, singapore 398361"
47780,"VILLA DES FLORES","VILLA DES FLORES WHITLEY ROAD Singapore",11,"Non-landed Properties","3",3600,"1900 to 2000","19-Feb","103.8368354","1.3253504","whitley rd, singapore"
47781,"TRELLIS TOWERS","TRELLIS TOWERS LORONG 1 TOA PAYOH Singapore",12,"Non-landed Properties","1",2000,"500 to 600","19-Feb","103.8436858","1.3302388","700 lor 1 toa payoh, trellis tower, singapore 319773"
47782,"EUHABITAT","EUHABITAT JALAN EUNOS Singapore",14,"Non-landed Properties","4",4000,"1500 to 1600","19-Feb","103.9065485","1.3279129","212 jln. eunos, singapore 419537"
47783,"THE ESTA","THE ESTA AMBER GARDENS Singapore",15,"Non-landed Properties","3",4100,"1300 to 1400","19-Feb","103.900035","1.3019743","31 33 35 37, 39 amber gardens, singapore 439968"
47784,"THE WATERINA","THE WATERINA LORONG 40 GEYLANG Singapore",14,"Non-landed Properties","2",2800,"1000 to 1100","19-Feb","103.8906059","1.312923","51 lor 40 geylang, singapore 398075"
47785,"THE POIZ RESIDENCES","THE POIZ RESIDENCES MEYAPPA CHETTIAR ROAD Singapore",13,"Non-landed Properties","1",2000,"400 to 500","19-Feb","103.8673334","1.3310579","2 meyappa chettiar rd, singapore 358472"
47786,"THE POIZ RESIDENCES","THE POIZ RESIDENCES MEYAPPA CHETTIAR ROAD Singapore",13,"Non-landed Properties","1",2050,"400 to 500","19-Feb","103.8673334","1.3310579","2 meyappa chettiar rd, singapore 358472"
47787,"MANDARIN GARDENS","MANDARIN GARDENS SIGLAP ROAD Singapore",15,"Non-landed Properties","3",5100,"2000 to 2100","19-Feb","103.9241261","1.3072883","5 siglap rd, #01-43, singapore 448908"
47788,"COSMO","COSMO GUILLEMARD CRESCENT Singapore",14,"Non-landed Properties","1",1800,"400 to 500","19-Feb","103.8810087","1.3096135","18 guillemard cres singapore 399914 guillemard cres, singapore 399914"
47789,"BELLEZZA @ KATONG","BELLEZZA @ KATONG CEYLON ROAD Singapore",15,"Non-landed Properties","2",2300,"800 to 900","19-Feb","103.902071","1.30691","46 ceylon rd, singapore 429634"
47790,"OKIO","OKIO BALESTIER ROAD Singapore",12,"Non-landed Properties","2",2300,"500 to 600","19-Feb","103.8532328","1.3220688","262 balestier rd, singapore 329714"
47791,"TANJONG RIA CONDOMINIUM","TANJONG RIA CONDOMINIUM TANJONG RHU ROAD Singapore",15,"Non-landed Properties","3",3000,"1300 to 1400","19-Feb","103.8745815","1.2968309","121 tg rhu rd, singapore 436914"
47792,"TREVISTA","TREVISTA LORONG 3 TOA PAYOH Singapore",12,"Non-landed Properties","1",2500,"600 to 700","19-Feb","103.8468073","1.3378033","21-25 lor 3 toa payoh, singapore"
47793,"THOMSON EURO-ASIA","THOMSON EURO-ASIA THOMSON ROAD Singapore",11,"Non-landed Properties","3",4300,"1200 to 1300","19-Feb","103.8446869","1.318047","150 thomson rd, singapore 307605"
47794,"ZEDGE","ZEDGE AKYAB ROAD Singapore",11,"Non-landed Properties","2",2500,"700 to 800","19-Feb","103.8482078","1.3224167","2 akyab rd, singapore 309973"
47795,"NOVENA HILL","NOVENA HILL JALAN NOVENA Singapore",11,"Non-landed Properties","na*",2200,"700 to 800","19-Feb","103.8429515","1.323046","jln novena, singapore"
47796,"BARTLEY RIDGE","BARTLEY RIDGE MOUNT VERNON ROAD Singapore",13,"Non-landed Properties","1",1900,"400 to 500","19-Feb","103.8812962","1.3412889","44 mount vernon rd, singapore 368059"
47797,"BUCKLEY CLASSIQUE","BUCKLEY CLASSIQUE BUCKLEY ROAD Singapore",11,"Non-landed Properties","3",6500,"1400 to 1500","19-Feb","103.8402335","1.318089","9 buckley rd, singapore 309765"
47798,"ONE DUSUN RESIDENCES","ONE DUSUN RESIDENCES JALAN DUSUN Singapore",12,"Non-landed Properties","2",2200,"400 to 500","19-Feb","103.8437722","1.3269063","1 jln dusun, singapore 329363"
47799,"THE ASTERIA","THE ASTERIA MARTIA ROAD Singapore",15,"Non-landed Properties","2",3300,"900 to 1000","19-Feb","103.9106586","1.3076491","martia rd, singapore"
47800,"THE SPRINGS","THE SPRINGS MOULMEIN RISE Singapore",11,"Non-landed Properties","2",3000,"900 to 1000","19-Feb","103.8466704","1.3191","3 moulmein rise, singapore"
47801,"LA BRISA","LA BRISA LORONG 28 GEYLANG Singapore",14,"Non-landed Properties","2",2000,"500 to 600","19-Feb","103.885447","1.3118269","50 lor 28 geylang, singapore 398453"
47802,"TEMBELING RESIDENCE","TEMBELING RESIDENCE TEMBELING ROAD Singapore",15,"Non-landed Properties","2",2800,"1200 to 1300","19-Feb","103.9049552","1.3074408","246 tembeling rd, singapore 423725"
47803,"AMBERGLADES","AMBERGLADES AMBER GARDENS Singapore",15,"Non-landed Properties","na*",4013,"1200 to 1300","19-Feb","103.9007343","1.3017039","30 amber gardens, singapore 439964"
47804,"THE INTERWEAVE","THE INTERWEAVE KIM KEAT ROAD Singapore",12,"Non-landed Properties","2",2400,"700 to 800","19-Feb","103.8532858","1.3254206","21 kim keat rd, singapore 328805"
47805,"NEPTUNE COURT","NEPTUNE COURT MARINE VISTA Singapore",15,"Non-landed Properties","na*",2500,"1200 to 1300","19-Feb","103.9209876","1.3061577","1 marine vista, singapore 449025"
47806,"THE TIER","THE TIER PEGU ROAD Singapore",12,"Non-landed Properties","2",2400,"600 to 700","19-Feb","103.850927","1.323005","28 pegu rd, singapore 328373"
47807,"D' FRESCO","D' FRESCO JOO CHIAT LANE Singapore",15,"Non-landed Properties","2",3900,"1500 to 1600","19-Feb","103.9035195","1.3125524","58 joo chiat ln, singapore 428109"
47808,"SIMS URBAN OASIS","SIMS URBAN OASIS SIMS DRIVE Singapore",14,"Non-landed Properties","1",2000,"400 to 500","19-Feb","103.8808744","1.3193021","6 sims dr, #b1-01, singapore 387388"
47809,"AQUENE","AQUENE LORONG BANDANG Singapore",15,"Non-landed Properties","2",2300,"700 to 800","19-Feb","103.909251","1.314209","25 lor bandang, singapore 426341"
47810,"THE WATER EDGE","THE WATER EDGE LORONG 38 GEYLANG Singapore",14,"Non-landed Properties","1",1650,"300 to 400","19-Feb","103.8887428","1.3137914","8 lor 38 geylang, singapore 398106"
47811,"LE REGAL","LE REGAL GEYLANG ROAD Singapore",14,"Non-landed Properties","1",1500,"300 to 400","19-Feb","103.8802251","1.312561","340 geylang rd, #01-42 le regal, singapore 389365"
47812,"SIMS URBAN OASIS","SIMS URBAN OASIS SIMS DRIVE Singapore",14,"Non-landed Properties","1",2250,"400 to 500","19-Feb","103.8808744","1.3193021","6 sims dr, #b1-01, singapore 387388"
47813,"BARTLEY RIDGE","BARTLEY RIDGE MOUNT VERNON ROAD Singapore",13,"Non-landed Properties","2",2200,"700 to 800","19-Feb","103.8812962","1.3412889","44 mount vernon rd, singapore 368059"
47814,"KATONG REGENCY","KATONG REGENCY TANJONG KATONG ROAD Singapore",15,"Non-landed Properties","1",2400,"600 to 700","19-Feb","103.8946407","1.3147403","13 tanjong katong rd, 17, singapore 436952"
47815,"THE SUNNY SPRING","THE SUNNY SPRING LORONG 40 GEYLANG Singapore",14,"Non-landed Properties","3",2900,"1200 to 1300","19-Feb","103.8895007","1.3125611","50 lor 40 geylang, singapore 398074"
47816,"SIMS URBAN OASIS","SIMS URBAN OASIS SIMS DRIVE Singapore",14,"Non-landed Properties","2",2500,"600 to 700","19-Feb","103.8808744","1.3193021","6 sims dr, #b1-01, singapore 387388"
47817,"VETRO","VETRO MAR THOMA ROAD Singapore",12,"Non-landed Properties","1",1700,"400 to 500","19-Feb","103.8625246","1.3274925","22a mar thoma rd, singapore 328703"
47818,"THE SEA VIEW","THE SEA VIEW AMBER ROAD Singapore",15,"Non-landed Properties","4",4600,"1500 to 1600","19-Feb","103.9013088","1.3015993","41 amber rd, singapore 439948"
47819,"SKY GREEN","SKY GREEN MACPHERSON ROAD Singapore",13,"Non-landed Properties","1",2000,"400 to 500","19-Feb","103.886324","1.3326039","568 macpherson rd, singapore 368236"
47820,"CALLIDORA VILLE","CALLIDORA VILLE LORONG N TELOK KURAU Singapore",15,"Non-landed Properties","1",2100,"600 to 700","19-Feb","103.9097729","1.3094846","19 lor n telok kurau, singapore 425145"
47821,"EQUATORIAL APARTMENTS","EQUATORIAL APARTMENTS MEYER ROAD Singapore",15,"Non-landed Properties","4",3500,"2400 to 2500","19-Feb","103.8880173","1.2982343","52 meyer road singapore 437875, meyer rd, singapore 437872"
47822,"THE SHORE RESIDENCES","THE SHORE RESIDENCES AMBER ROAD Singapore",15,"Non-landed Properties","2",3700,"800 to 900","19-Feb","103.9009506","1.3028111","79-89 amber rd, singapore 439893"
47823,"WATER PLACE","WATER PLACE TANJONG RHU ROAD Singapore",15,"Non-landed Properties","3",4200,"1300 to 1400","19-Feb","103.8723979","1.2967295","171 tg rhu rd, singapore 436931"
47824,"SIMS URBAN OASIS","SIMS URBAN OASIS SIMS DRIVE Singapore",14,"Non-landed Properties","2",2450,"600 to 700","19-Feb","103.8808744","1.3193021","6 sims dr, #b1-01, singapore 387388"
47825,"MELOSA","MELOSA LORONG 28 GEYLANG Singapore",14,"Non-landed Properties","2",1850,"500 to 600","19-Feb","103.8855205","1.3125663","28 lor 28 geylang, singapore 398432"
47826,"SIMS URBAN OASIS","SIMS URBAN OASIS SIMS DRIVE Singapore",14,"Non-landed Properties","2",2200,"700 to 800","19-Feb","103.8808744","1.3193021","6 sims dr, #b1-01, singapore 387388"
47827,"BARTLEY RIDGE","BARTLEY RIDGE MOUNT VERNON ROAD Singapore",13,"Non-landed Properties","2",2400,"700 to 800","19-Feb","103.8812962","1.3412889","44 mount vernon rd, singapore 368059"
47828,"OLEANDER TOWERS","OLEANDER TOWERS LORONG 1 TOA PAYOH Singapore",12,"Non-landed Properties","2",2850,"800 to 900","19-Feb","103.8439982","1.3332034","lor 1 toa payoh, singapore"
47829,"MEDGE","MEDGE MINBU ROAD Singapore",11,"Non-landed Properties","2",2700,"800 to 900","19-Feb","103.8501535","1.3233593","2 minbu rd, singapore 308186"
47830,"SHELFORD SUITES","SHELFORD SUITES SHELFORD ROAD Singapore",11,"Non-landed Properties","4",9000,">3000","19-Feb","103.8126422","1.3265234","16 shelford rd, singapore 288383 shelford rd, singapore 288383"
47831,"ASTORIA PARK","ASTORIA PARK LORONG MYDIN Singapore",14,"Non-landed Properties","2",2550,"900 to 1000","19-Feb","103.9117094","1.3211298","28 lor mydin, singapore 416883"
47832,"SUITES @ EASTCOAST","SUITES @ EASTCOAST UPPER EAST COAST ROAD Singapore",15,"Non-landed Properties","2",2000,"500 to 600","19-Feb","103.9324425","1.3145089","171 upper east coast rd, singapore 455277"
47833,"THOMSON 800","THOMSON 800 THOMSON ROAD Singapore",11,"Non-landed Properties","3",4400,"1600 to 1700","19-Feb","103.8370616","1.3406629","800 thomson rd, singapore 298188"
47834,"NINETEEN SHELFORD ROAD","NINETEEN SHELFORD ROAD SHELFORD ROAD Singapore",11,"Non-landed Properties","2",2400,"800 to 900","19-Feb","103.8122331","1.3260908","19 shelford rd, singapore 288408"
47835,"AIRSTREAM","AIRSTREAM ST. MICHAEL'S ROAD Singapore",12,"Non-landed Properties","1",1750,"400 to 500","19-Feb","103.8640123","1.3273669","26 st michael's rd, singapore 327994"
47836,"ISUITES @ MARSHALL","ISUITES @ MARSHALL MARSHALL ROAD Singapore",15,"Non-landed Properties","2",1900,"600 to 700","19-Feb","103.9006687","1.3070672","99 marshall rd, singapore 424894"
47837,"MELOSA","MELOSA LORONG 28 GEYLANG Singapore",14,"Non-landed Properties","2",1950,"700 to 800","19-Feb","103.8855205","1.3125663","28 lor 28 geylang, singapore 398432"
47838,"KALLANG RIVERSIDE","KALLANG RIVERSIDE KAMPONG BUGIS Singapore",12,"Non-landed Properties","3",5300,"1100 to 1200","19-Feb","103.8668725","1.3072037","51 kampong bugis, singapore 338986"
47839,"THE VINES","THE VINES LORONG SARINA Singapore",14,"Non-landed Properties","3",2900,"1100 to 1200","19-Feb","103.9080179","1.3194366","12 lor sarina, singapore 416736"
47840,"GUILLEMARD EDGE","GUILLEMARD EDGE LORONG 30 GEYLANG Singapore",14,"Non-landed Properties","1",1800,"400 to 500","19-Feb","103.8861671","1.3118382","38 lor 30 geylang, singapore 398371"
47841,"THE GLYNDEBOURNE","THE GLYNDEBOURNE TREVOSE CRESCENT Singapore",11,"Non-landed Properties","3",6200,"1700 to 1800","19-Feb","103.8235466","1.3224537","38 trevose cres, singapore 297722"
47842,"NEWTON 18","NEWTON 18 NEWTON ROAD Singapore",11,"Non-landed Properties","2",3700,"900 to 1000","19-Feb","103.8412283","1.3144162","18 newton rd, singapore 307989"
47843,"SILVERSCAPE","SILVERSCAPE LORONG 32 GEYLANG Singapore",14,"Non-landed Properties","1",1600,"400 to 500","19-Feb","103.8871732","1.3126029","39 lor 32 geylang, singapore"
47844,"SIMSVILLE","SIMSVILLE GEYLANG EAST AVENUE 2 Singapore",14,"Non-landed Properties","2",2700,"900 to 1000","19-Feb","103.8887681","1.3169451","6 geylang east ave 2, singapore 389756"
47845,"BELLEZZA @ KATONG","BELLEZZA @ KATONG CEYLON ROAD Singapore",15,"Non-landed Properties","3",2600,"900 to 1000","19-Feb","103.902071","1.30691","46 ceylon rd, singapore 429634"
47846,"KATONG PARK TOWERS","KATONG PARK TOWERS ARTHUR ROAD Singapore",15,"Non-landed Properties","na*",2500,"1400 to 1500","19-Feb","103.8881244","1.2997508","114a arthur rd, singapore 439826"
47847,"CASA MEYFORT","CASA MEYFORT MEYER ROAD Singapore",15,"Non-landed Properties","na*",2500,"1700 to 1800","19-Feb","103.8910501","1.2964336","79 meyer rd, singapore 437906"
47848,"AMARYLLIS VILLE","AMARYLLIS VILLE NEWTON ROAD Singapore",11,"Non-landed Properties","1",2900,"600 to 700","19-Feb","103.841959","1.314808","22 newton rd, singapore 307990"
47849,"LINCOLN SUITES","LINCOLN SUITES KHIANG GUAN AVENUE Singapore",11,"Non-landed Properties","na*",2550,"400 to 500","19-Feb","103.842927","1.3170783","3 khiang guan ave, singapore 308381"
47850,"KIM KEAT HOUSE","KIM KEAT HOUSE KIM KEAT ROAD Singapore",12,"Non-landed Properties","3",2400,"1000 to 1100","19-Feb","103.8538639","1.3253519","60 kim keat rd, singapore 328827"
47851,"AMARYLLIS VILLE","AMARYLLIS VILLE NEWTON ROAD Singapore",11,"Non-landed Properties","2",2100,"900 to 1000","19-Feb","103.841959","1.314808","22 newton rd, singapore 307990"
47852,"MILLAGE","MILLAGE CHANGI ROAD Singapore",14,"Non-landed Properties","1",2000,"400 to 500","19-Feb","103.899011","1.316914","55 changi rd, #02-07, singapore 419709"
47853,"ARTHUR MANSIONS","ARTHUR MANSIONS ARTHUR ROAD Singapore",15,"Non-landed Properties","na*",4900,"2600 to 2700","19-Feb","103.8873035","1.2988648","125 arthur rd, singapore 439829"
47854,"SIMS URBAN OASIS","SIMS URBAN OASIS SIMS DRIVE Singapore",14,"Non-landed Properties","2",2400,"600 to 700","19-Feb","103.8808744","1.3193021","6 sims dr, #b1-01, singapore 387388"
47855,"SIMSVILLE","SIMSVILLE GEYLANG EAST AVENUE 2 Singapore",14,"Non-landed Properties","2",2400,"900 to 1000","19-Feb","103.8887681","1.3169451","6 geylang east ave 2, singapore 389756"
47856,"GRAND DUCHESS AT ST PATRICK'S","GRAND DUCHESS AT ST PATRICK'S ST. PATRICK'S ROAD Singapore",15,"Non-landed Properties","4",7000,"2000 to 2100","19-Feb","103.915944","1.308654","132 st patrick's rd, #07-10, singapore 424211"
47857,"THE CRISTALLO","THE CRISTALLO LORONG K TELOK KURAU Singapore",15,"Non-landed Properties","na*",1800,"500 to 600","19-Feb","103.9115603","1.3129371","70 lor k telok kurau, singapore 425687"
47858,"HAIG COURT","HAIG COURT HAIG ROAD Singapore",15,"Non-landed Properties","4",4250,"1500 to 1600","19-Feb","103.8983515","1.3066233","152 haig rd, #01-01, singapore 438791"
47859,"SUITES @ SIMS","SUITES @ SIMS SIMS AVENUE Singapore",14,"Non-landed Properties","1",1650,"300 to 400","19-Feb","103.8838203","1.3151489","302 sims ave, singapore 387516"
47860,"VIVA","VIVA SUFFOLK WALK Singapore",11,"Non-landed Properties","4",7400,"1800 to 1900","19-Feb","103.8444569","1.3154808","2, 4, 6, 8 suffolk walk, singapore 307463"
47861,"FORT GARDENS","FORT GARDENS FORT ROAD Singapore",15,"Non-landed Properties","na*",2200,"900 to 1000","19-Feb","103.884925","1.2992255","21 fort rd, singapore 439089"
47862,"MOONSTONE ROYALE","MOONSTONE ROYALE MOONSTONE LANE Singapore",12,"Non-landed Properties","2",2000,"800 to 900","19-Feb","103.866062","1.3276349","36 moonstone ln, singapore 328468"
47863,"SIMS URBAN OASIS","SIMS URBAN OASIS SIMS DRIVE Singapore",14,"Non-landed Properties","2",2500,"600 to 700","19-Feb","103.8808744","1.3193021","6 sims dr, #b1-01, singapore 387388"
47864,"TELOK MANSION","TELOK MANSION TELOK KURAU ROAD Singapore",15,"Non-landed Properties","na*",1500,"1500 to 1600","19-Feb","103.9103672","1.3103802","30 lor m telok kurau, singapore 425312"
