"V1","V2","V3","V4","V5","V6","V7","V8","V9","lon","lat","address"
146,"THE CLEMENT CANOPY","THE CLEMENT CANOPY CLEMENTI AVENUE 1 Singapore",5,"Non-landed Properties","2",2700,"600 to 700","19-Aug","103.7684933","1.3073069","16 clementi ave 1, singapore 129960"
147,"THE CLEMENT CANOPY","THE CLEMENT CANOPY CLEMENTI AVENUE 1 Singapore",5,"Non-landed Properties","2",2700,"600 to 700","19-Aug","103.7684933","1.3073069","16 clementi ave 1, singapore 129960"
148,"SPOTTISWOODE RESIDENCES","SPOTTISWOODE RESIDENCES SPOTTISWOODE PARK ROAD Singapore",2,"Non-landed Properties","2",3700,"700 to 800","19-Aug","103.836827","1.2754812","48 spottiswoode park rd, singapore 088660"
149,"HIGHLINE RESIDENCES","HIGHLINE RESIDENCES KIM TIAN ROAD Singapore",3,"Non-landed Properties","1",3200,"500 to 600","19-Aug","103.8298123","1.2851558","9 kim tian rd, highline residences, singapore 168593"
150,"ONE-NORTH RESIDENCES","ONE-NORTH RESIDENCES ONE-NORTH GATEWAY Singapore",5,"Non-landed Properties","1",2750,"600 to 700","19-Aug","103.7899973","1.3026122","7-9 one-north gateway, singapore 138642"
151,"THE CLEMENT CANOPY","THE CLEMENT CANOPY CLEMENTI AVENUE 1 Singapore",5,"Non-landed Properties","2",2950,"700 to 800","19-Aug","103.7684933","1.3073069","16 clementi ave 1, singapore 129960"
152,"COMMONWEALTH TOWERS","COMMONWEALTH TOWERS COMMONWEALTH AVENUE Singapore",3,"Non-landed Properties","1",2600,"400 to 500","19-Aug","103.8059102","1.295722","230 commonwealth ave, singapore 149739"
153,"CARIBBEAN AT KEPPEL BAY","CARIBBEAN AT KEPPEL BAY KEPPEL BAY DRIVE Singapore",4,"Non-landed Properties","4",11500,">3000","19-Aug","103.816757","1.267401","caribbean at keppel bay, singapore"
154,"CARIBBEAN AT KEPPEL BAY","CARIBBEAN AT KEPPEL BAY KEPPEL BAY DRIVE Singapore",4,"Non-landed Properties","3",6000,"1300 to 1400","19-Aug","103.816757","1.267401","caribbean at keppel bay, singapore"
155,"THE FORESTA @ MOUNT FABER","THE FORESTA @ MOUNT FABER WISHART ROAD Singapore",4,"Non-landed Properties","2",2700,"500 to 600","19-Aug","103.8137","1.2705393","100 wishart rd, singapore 098749"
156,"THE ANCHORAGE","THE ANCHORAGE ALEXANDRA ROAD Singapore",3,"Non-landed Properties","3",4900,"1700 to 1800","19-Aug","103.804225","1.289831","370j alexandra rd, club house, singapore 159962"
157,"THE METROPOLITAN CONDOMINIUM","THE METROPOLITAN CONDOMINIUM ALEXANDRA VIEW Singapore",3,"Non-landed Properties","2",3450,"800 to 900","19-Aug","103.816244","1.2906664","8 alexandra view, singapore 158747"
158,"THE SAIL @ MARINA BAY","THE SAIL @ MARINA BAY MARINA BOULEVARD Singapore",1,"Non-landed Properties","2",5000,"900 to 1000","19-Aug","103.8528642","1.2811005","2 marina blvd, singapore 018987"
159,"EMERALD PARK","EMERALD PARK INDUS ROAD Singapore",3,"Non-landed Properties","3",3650,"1400 to 1500","19-Aug","103.8300787","1.2896193","2 indus rd, singapore 169586"
160,"HIGHLINE RESIDENCES","HIGHLINE RESIDENCES KIM TIAN ROAD Singapore",3,"Non-landed Properties","2",3900,"600 to 700","19-Aug","103.8298123","1.2851558","9 kim tian rd, highline residences, singapore 168593"
161,"DOMAIN 21","DOMAIN 21 DELTA ROAD Singapore",3,"Non-landed Properties","2",4400,"900 to 1000","19-Aug","103.8256304","1.2918989","23 delta rd, singapore 169813"
162,"HORIZON RESIDENCES","HORIZON RESIDENCES PASIR PANJANG HILL Singapore",5,"Non-landed Properties","3",4600,"1300 to 1400","19-Aug","103.784425","1.281957","41 pasir panjang hill, singapore 118862"
163,"THE ROCHESTER RESIDENCES","THE ROCHESTER RESIDENCES ROCHESTER DRIVE Singapore",5,"Non-landed Properties","3",6400,"1800 to 1900","19-Aug","103.7881836","1.3055942","33 rochester dr, singapore 138638"
164,"THE SAIL @ MARINA BAY","THE SAIL @ MARINA BAY MARINA BOULEVARD Singapore",1,"Non-landed Properties","1",3200,"600 to 700","19-Aug","103.8528642","1.2811005","2 marina blvd, singapore 018987"
165,"PASIR VIEW PARK","PASIR VIEW PARK PASIR PANJANG ROAD Singapore",5,"Non-landed Properties","3",3150,"1300 to 1400","19-Aug","103.7875629","1.2789062","200 pasir panjang rd, singapore 118571"
166,"TIONG BAHRU ESTATE","TIONG BAHRU ESTATE SENG POH ROAD Singapore",3,"Non-landed Properties","na*",3700,"900 to 1000","19-Aug","103.8290057","1.2865952","9a boon tiong rd, singapore 162009"
167,"ALEXIS","ALEXIS ALEXANDRA ROAD Singapore",3,"Non-landed Properties","2",2900,"600 to 700","19-Aug","103.8074006","1.2913174","356 alexandra rd, singapore 159949"
168,"THE CREST","THE CREST PRINCE CHARLES CRESCENT Singapore",3,"Non-landed Properties","3",5000,"1200 to 1300","19-Aug","103.8199941","1.2933265","107 prince charles cres, singapore 159017"
169,"V ON SHENTON","V ON SHENTON SHENTON WAY Singapore",1,"Non-landed Properties","na*",3000,"400 to 500","19-Aug","103.8490624","1.2771406","5a shenton way, singapore 068814"
170,"CENTRAL GREEN CONDOMINIUM","CENTRAL GREEN CONDOMINIUM JALAN MEMBINA Singapore",3,"Non-landed Properties","3",4300,"1200 to 1300","19-Aug","103.8276716","1.2845906","1 jln membina, singapore 169479"
171,"HERITAGE VIEW","HERITAGE VIEW DOVER RISE Singapore",5,"Non-landed Properties","2",3100,"900 to 1000","19-Aug","103.783899","1.3037596","6, 10 dover rise, 8, singapore 138678"
172,"CARIBBEAN AT KEPPEL BAY","CARIBBEAN AT KEPPEL BAY KEPPEL BAY DRIVE Singapore",4,"Non-landed Properties","2",4300,"800 to 900","19-Aug","103.816757","1.267401","caribbean at keppel bay, singapore"
173,"MARINA BAY RESIDENCES","MARINA BAY RESIDENCES MARINA BOULEVARD Singapore",1,"Non-landed Properties","2",6000,"1000 to 1100","19-Aug","103.8550598","1.2796864","18 marina blvd, singapore 018980"
174,"RIVER PLACE","RIVER PLACE HAVELOCK ROAD Singapore",3,"Non-landed Properties","2",4100,"1000 to 1100","19-Aug","103.8405991","1.2893974","60 havelock rd, singapore 169658"
175,"ICON","ICON GOPENG STREET Singapore",2,"Non-landed Properties","1",3300,"500 to 600","19-Aug","103.8444743","1.2753422","10 gopeng st, singapore 078878"
176,"VIVA VISTA","VIVA VISTA SOUTH BUONA VISTA ROAD Singapore",5,"Non-landed Properties","1",2100,"300 to 400","19-Aug","103.7863783","1.2798812","3 south buona vista rd, singapore 118136"
177,"RIVER PLACE","RIVER PLACE HAVELOCK ROAD Singapore",3,"Non-landed Properties","4",6823,"2000 to 2100","19-Aug","103.8405991","1.2893974","60 havelock rd, singapore 169658"
178,"SKYLINE RESIDENCES","SKYLINE RESIDENCES TELOK BLANGAH ROAD Singapore",4,"Non-landed Properties","2",3800,"800 to 900","19-Aug","103.8076342","1.2717846","telok blangah rd, 608-612, singapore 109025"
179,"THE CREST","THE CREST PRINCE CHARLES CRESCENT Singapore",3,"Non-landed Properties","3",6700,"1100 to 1200","19-Aug","103.8199941","1.2933265","107 prince charles cres, singapore 159017"
180,"COMMONWEALTH TOWERS","COMMONWEALTH TOWERS COMMONWEALTH AVENUE Singapore",3,"Non-landed Properties","1",2400,"400 to 500","19-Aug","103.8059102","1.295722","230 commonwealth ave, singapore 149739"
181,"REFLECTIONS AT KEPPEL BAY","REFLECTIONS AT KEPPEL BAY KEPPEL BAY VIEW Singapore",4,"Non-landed Properties","2",4200,"1000 to 1100","19-Aug","103.81036","1.2666139","29 keppel bay view, singapore 098417"
182,"THE SAIL @ MARINA BAY","THE SAIL @ MARINA BAY MARINA BOULEVARD Singapore",1,"Non-landed Properties","1",3400,"500 to 600","19-Aug","103.8528642","1.2811005","2 marina blvd, singapore 018987"
183,"THE CLEMENT CANOPY","THE CLEMENT CANOPY CLEMENTI AVENUE 1 Singapore",5,"Non-landed Properties","3",3500,"900 to 1000","19-Aug","103.7684933","1.3073069","16 clementi ave 1, singapore 129960"
184,"SKYLINE RESIDENCES","SKYLINE RESIDENCES TELOK BLANGAH ROAD Singapore",4,"Non-landed Properties","1",2600,"400 to 500","19-Aug","103.8076342","1.2717846","telok blangah rd, 608-612, singapore 109025"
185,"THE CREST","THE CREST PRINCE CHARLES CRESCENT Singapore",3,"Non-landed Properties","1",3000,"600 to 700","19-Aug","103.8199941","1.2933265","107 prince charles cres, singapore 159017"
186,"THE SAIL @ MARINA BAY","THE SAIL @ MARINA BAY MARINA BOULEVARD Singapore",1,"Non-landed Properties","1",3500,"600 to 700","19-Aug","103.8528642","1.2811005","2 marina blvd, singapore 018987"
187,"SPOTTISWOODE 18","SPOTTISWOODE 18 SPOTTISWOODE PARK ROAD Singapore",2,"Non-landed Properties","2",3000,"600 to 700","19-Aug","103.8375907","1.2754518","18 spottiswoode park rd, singapore 088642"
188,"VIVA VISTA","VIVA VISTA SOUTH BUONA VISTA ROAD Singapore",5,"Non-landed Properties","1",2400,"700 to 800","19-Aug","103.7863783","1.2798812","3 south buona vista rd, singapore 118136"
189,"THE INTERLACE","THE INTERLACE DEPOT ROAD Singapore",4,"Non-landed Properties","4",8500,">3000","19-Aug","103.8034095","1.2825453","180 depot rd, singapore 109684"
190,"COMMONWEALTH TOWERS","COMMONWEALTH TOWERS COMMONWEALTH AVENUE Singapore",3,"Non-landed Properties","1",2350,"400 to 500","19-Aug","103.8059102","1.295722","230 commonwealth ave, singapore 149739"
191,"ALEXIS","ALEXIS ALEXANDRA ROAD Singapore",3,"Non-landed Properties","2",2600,"600 to 700","19-Aug","103.8074006","1.2913174","356 alexandra rd, singapore 159949"
192,"CARABELLE","CARABELLE WEST COAST WAY Singapore",5,"Non-landed Properties","2",2600,"900 to 1000","19-Aug","103.756492","1.317557","67 w coast way, singapore 127023"
193,"BIJOU","BIJOU JALAN MAT JAMBOL Singapore",5,"Non-landed Properties","1",3000,"600 to 700","19-Aug","103.7914212","1.276732","2 jln mat jambol, singapore 119554"
194,"HERITAGE VIEW","HERITAGE VIEW DOVER RISE Singapore",5,"Non-landed Properties","3",4500,"1200 to 1300","19-Aug","103.783899","1.3037596","6, 10 dover rise, 8, singapore 138678"
195,"ALESSANDREA","ALESSANDREA ALEXANDRA ROAD Singapore",3,"Non-landed Properties","3",3900,"1000 to 1100","19-Aug","103.822515","1.290588","31 alexandra rd, singapore 159967"
196,"THE BEACON","THE BEACON CANTONMENT ROAD Singapore",2,"Non-landed Properties","2",4100,"900 to 1000","19-Aug","103.8405073","1.2760017","130 cantonment rd, singapore 089775"
197,"MURANO","MURANO PASIR PANJANG ROAD Singapore",5,"Non-landed Properties","3",3000,"1000 to 1100","19-Aug","103.7757742","1.2895147","349a pasir panjang rd, singapore 117484"
198,"THE SAIL @ MARINA BAY","THE SAIL @ MARINA BAY MARINA BOULEVARD Singapore",1,"Non-landed Properties","1",2900,"500 to 600","19-Aug","103.8528642","1.2811005","2 marina blvd, singapore 018987"
199,"THE SAIL @ MARINA BAY","THE SAIL @ MARINA BAY MARINA BOULEVARD Singapore",1,"Non-landed Properties","2",4000,"800 to 900","19-Aug","103.8528642","1.2811005","2 marina blvd, singapore 018987"
200,"HARBOURLIGHTS","HARBOURLIGHTS TELOK BLANGAH ROAD Singapore",4,"Non-landed Properties","3",3700,"1200 to 1300","19-Aug","103.822667","1.2662845","66 telok blangah rd, singapore 098830"
201,"THE CLEMENT CANOPY","THE CLEMENT CANOPY CLEMENTI AVENUE 1 Singapore",5,"Non-landed Properties","2",2900,"600 to 700","19-Aug","103.7684933","1.3073069","16 clementi ave 1, singapore 129960"
202,"THE CLEMENT CANOPY","THE CLEMENT CANOPY CLEMENTI AVENUE 1 Singapore",5,"Non-landed Properties","2",2900,"600 to 700","19-Aug","103.7684933","1.3073069","16 clementi ave 1, singapore 129960"
203,"RIVER PLACE","RIVER PLACE HAVELOCK ROAD Singapore",3,"Non-landed Properties","3",6300,"2500 to 2600","19-Aug","103.8405991","1.2893974","60 havelock rd, singapore 169658"
204,"COMMONWEALTH TOWERS","COMMONWEALTH TOWERS COMMONWEALTH AVENUE Singapore",3,"Non-landed Properties","1",2450,"400 to 500","19-Aug","103.8059102","1.295722","230 commonwealth ave, singapore 149739"
205,"CARABELLE","CARABELLE WEST COAST WAY Singapore",5,"Non-landed Properties","2",2700,"900 to 1000","19-Aug","103.756492","1.317557","67 w coast way, singapore 127023"
206,"REGENT PARK","REGENT PARK JALAN LEMPENG Singapore",5,"Non-landed Properties","2",2300,"800 to 900","19-Aug","103.761539","1.3172516","22 jln lempeng, singapore 128803"
207,"TERESA VILLE","TERESA VILLE LOWER DELTA ROAD Singapore",4,"Non-landed Properties","2",3100,"1300 to 1400","19-Aug","103.824224","1.2764724","1001-1007 lower delta rd, singapore 099309"
208,"PRINCIPAL GARDEN","PRINCIPAL GARDEN PRINCE CHARLES CRESCENT Singapore",3,"Non-landed Properties","2",3250,"700 to 800","19-Aug","103.8221305","1.2926939","97 prince charles cres, singapore"
209,"EON SHENTON","EON SHENTON SHENTON WAY Singapore",2,"Non-landed Properties","2",4200,"1000 to 1100","19-Aug","103.846216","1.2739069","70 shenton way, #18-15, singapore 079118"
210,"MARINA ONE RESIDENCES","MARINA ONE RESIDENCES MARINA WAY Singapore",1,"Non-landed Properties","2",5500,"1000 to 1100","19-Aug","103.8532552","1.2768053","21/23 marina way, singapore 018979"
211,"SPOTTISWOODE 18","SPOTTISWOODE 18 SPOTTISWOODE PARK ROAD Singapore",2,"Non-landed Properties","1",2180,"300 to 400","19-Aug","103.8375907","1.2754518","18 spottiswoode park rd, singapore 088642"
212,"QUEENS","QUEENS STIRLING ROAD Singapore",3,"Non-landed Properties","3",3800,"1100 to 1200","19-Aug","103.80624","1.293043","12 stirling rd, singapore 148955"
213,"THE OCEANFRONT @ SENTOSA COVE","THE OCEANFRONT @ SENTOSA COVE OCEAN DRIVE Singapore",4,"Non-landed Properties","4",7000,"2000 to 2100","19-Aug","103.8426285","1.2441705","281 ocean dr, singapore 098527"
214,"CARIBBEAN AT KEPPEL BAY","CARIBBEAN AT KEPPEL BAY KEPPEL BAY DRIVE Singapore",4,"Non-landed Properties","3",5700,"1300 to 1400","19-Aug","103.816757","1.267401","caribbean at keppel bay, singapore"
215,"THE CLIFT","THE CLIFT MCCALLUM STREET Singapore",1,"Non-landed Properties","1",4389,"800 to 900","19-Aug","103.8472601","1.2794777","21 mccallum st, singapore 069047"
216,"REFLECTIONS AT KEPPEL BAY","REFLECTIONS AT KEPPEL BAY KEPPEL BAY VIEW Singapore",4,"Non-landed Properties","3",6300,"1500 to 1600","19-Aug","103.81036","1.2666139","29 keppel bay view, singapore 098417"
217,"VILLAGE @ PASIR PANJANG","VILLAGE @ PASIR PANJANG PASIR PANJANG ROAD Singapore",5,"Non-landed Properties","3",3100,"1000 to 1100","19-Aug","103.7703987","1.2912536","463 pasir panjang rd
singapore 118797 pasir panjang rd, singapore 118797"
218,"SPOTTISWOODE SUITES","SPOTTISWOODE SUITES SPOTTISWOODE PARK ROAD Singapore",2,"Non-landed Properties","1",2600,"400 to 500","19-Aug","103.8372833","1.2760041","16 spottiswoode park rd, singapore 088661"
219,"THE VISION","THE VISION WEST COAST CRESCENT Singapore",5,"Non-landed Properties","3",4750,"1300 to 1400","19-Aug","103.7649435","1.2983337","81 w coast cres, singapore 126794"
220,"BIJOU","BIJOU JALAN MAT JAMBOL Singapore",5,"Non-landed Properties","1",3105,"600 to 700","19-Aug","103.7914212","1.276732","2 jln mat jambol, singapore 119554"
221,"ONE-NORTH RESIDENCES","ONE-NORTH RESIDENCES ONE-NORTH GATEWAY Singapore",5,"Non-landed Properties","1",3450,"900 to 1000","19-Aug","103.7899973","1.3026122","7-9 one-north gateway, singapore 138642"
222,"WALLICH RESIDENCE","WALLICH RESIDENCE WALLICH STREET Singapore",2,"Non-landed Properties","4",14500,"1700 to 1800","19-Aug","103.8462209","1.2769543","3, #01-01 wallich st, singapore 078882"
223,"THE PARC CONDOMINIUM","THE PARC CONDOMINIUM WEST COAST WALK Singapore",5,"Non-landed Properties","4",4700,"1500 to 1600","19-Aug","103.7618377","1.3103718","1-15 w coast walk, singapore 127140"
224,"PRINCIPAL GARDEN","PRINCIPAL GARDEN PRINCE CHARLES CRESCENT Singapore",3,"Non-landed Properties","2",3900,"700 to 800","19-Aug","103.8221305","1.2926939","97 prince charles cres, singapore"
225,"BIJOU","BIJOU JALAN MAT JAMBOL Singapore",5,"Non-landed Properties","1",2965,"500 to 600","19-Aug","103.7914212","1.276732","2 jln mat jambol, singapore 119554"
226,"ONE-NORTH RESIDENCES","ONE-NORTH RESIDENCES ONE-NORTH GATEWAY Singapore",5,"Non-landed Properties","1",2950,"500 to 600","19-Aug","103.7899973","1.3026122","7-9 one-north gateway, singapore 138642"
227,"V ON SHENTON","V ON SHENTON SHENTON WAY Singapore",1,"Non-landed Properties","1",3500,"700 to 800","19-Aug","103.8490624","1.2771406","5a shenton way, singapore 068814"
228,"SEASCAPE","SEASCAPE COVE WAY Singapore",4,"Non-landed Properties","3",9200,"2100 to 2200","19-Aug","103.8373614","1.2398622","57 cove way, singapore 098308"
229,"CARIBBEAN AT KEPPEL BAY","CARIBBEAN AT KEPPEL BAY KEPPEL BAY DRIVE Singapore",4,"Non-landed Properties","4",8000,"1600 to 1700","19-Aug","103.816757","1.267401","caribbean at keppel bay, singapore"
230,"THE GRANDHILL","THE GRANDHILL PASIR PANJANG HILL Singapore",5,"Non-landed Properties","3",4650,"1800 to 1900","19-Aug","103.784894","1.281665","39 pasir panjang hill, singapore 118860"
231,"THE AZURE","THE AZURE OCEAN DRIVE Singapore",4,"Non-landed Properties","3",6000,"1600 to 1700","19-Aug","103.8480071","1.2518721","201 ocean dr, singapore 098584"
232,"MERAPRIME","MERAPRIME JALAN BUKIT HO SWEE Singapore",3,"Non-landed Properties","3",4600,"1100 to 1200","19-Aug","103.8276686","1.2871301","301 jln bukit ho swee, singapore 169568"
233,"QUEENS","QUEENS STIRLING ROAD Singapore",3,"Non-landed Properties","3",3600,"1100 to 1200","19-Aug","103.80624","1.293043","12 stirling rd, singapore 148955"
234,"THE SAIL @ MARINA BAY","THE SAIL @ MARINA BAY MARINA BOULEVARD Singapore",1,"Non-landed Properties","2",6200,"900 to 1000","19-Aug","103.8528642","1.2811005","2 marina blvd, singapore 018987"
235,"MARINA ONE RESIDENCES","MARINA ONE RESIDENCES MARINA WAY Singapore",1,"Non-landed Properties","2",5200,"900 to 1000","19-Aug","103.8532552","1.2768053","21/23 marina way, singapore 018979"
236,"DOVER PARKVIEW","DOVER PARKVIEW DOVER RISE Singapore",5,"Non-landed Properties","3",3750,"1200 to 1300","19-Aug","103.7847371","1.3057405","38 dover rise, singapore 138684"
237,"THE COAST AT SENTOSA COVE","THE COAST AT SENTOSA COVE OCEAN DRIVE Singapore",4,"Non-landed Properties","4",7700,"2300 to 2400","19-Aug","103.8436811","1.2454244","276-280 ocean dr, singapore 098451"
238,"ECHELON","ECHELON ALEXANDRA VIEW Singapore",3,"Non-landed Properties","1",2500,"400 to 500","19-Aug","103.8178849","1.2905851","9 alexandra view, singapore"
239,"ONE-NORTH RESIDENCES","ONE-NORTH RESIDENCES ONE-NORTH GATEWAY Singapore",5,"Non-landed Properties","1",2900,"500 to 600","19-Aug","103.7899973","1.3026122","7-9 one-north gateway, singapore 138642"
240,"SPOTTISWOODE RESIDENCES","SPOTTISWOODE RESIDENCES SPOTTISWOODE PARK ROAD Singapore",2,"Non-landed Properties","2",4400,"900 to 1000","19-Aug","103.836827","1.2754812","48 spottiswoode park rd, singapore 088660"
241,"COMMONWEALTH TOWERS","COMMONWEALTH TOWERS COMMONWEALTH AVENUE Singapore",3,"Non-landed Properties","2",3200,"600 to 700","19-Aug","103.8059102","1.295722","230 commonwealth ave, singapore 149739"
242,"THE ROCHESTER RESIDENCES","THE ROCHESTER RESIDENCES ROCHESTER DRIVE Singapore",5,"Non-landed Properties","2",5200,"1200 to 1300","19-Aug","103.7881836","1.3055942","33 rochester dr, singapore 138638"
243,"MARINA BAY RESIDENCES","MARINA BAY RESIDENCES MARINA BOULEVARD Singapore",1,"Non-landed Properties","3",13500,"1900 to 2000","19-Aug","103.8550598","1.2796864","18 marina blvd, singapore 018980"
244,"CAPE ROYALE","CAPE ROYALE COVE WAY Singapore",4,"Non-landed Properties","4",11050,"2500 to 2600","19-Aug","103.8400218","1.241711","25 cove way, singapore 098209"
245,"HERITAGE VIEW","HERITAGE VIEW DOVER RISE Singapore",5,"Non-landed Properties","3",4000,"1100 to 1200","19-Aug","103.783899","1.3037596","6, 10 dover rise, 8, singapore 138678"
246,"SKYLINE RESIDENCES","SKYLINE RESIDENCES TELOK BLANGAH ROAD Singapore",4,"Non-landed Properties","2",3800,"800 to 900","19-Aug","103.8076342","1.2717846","telok blangah rd, 608-612, singapore 109025"
247,"CARIBBEAN AT KEPPEL BAY","CARIBBEAN AT KEPPEL BAY KEPPEL BAY DRIVE Singapore",4,"Non-landed Properties","3",5800,"1300 to 1400","19-Aug","103.816757","1.267401","caribbean at keppel bay, singapore"
